202.628354,107,8382.526243769118,258.3984375
226.9289,121,8484.065222882919,258.3984375
231.884994,96,8499.5176181546,258.3984375
269.683528,126,6668.790152151518,430.6640625
228.254036,107,7523.778260452893,258.3984375
220.58115,120,8558.080866252532,258.3984375
229.48177,95,5986.625325890309,258.3984375
250.274882,110,8155.941219028994,258.3984375
227.888328,121,7743.511188568984,258.3984375
188.496352,112,8551.309802052538,258.3984375
345.280596,126,8049.9551180079725,258.3984375
247.56565,120,8021.40091116714,258.3984375
204.378528,101,7944.629369755534,258.3984375
252.0773,123,7858.616751098845,258.3984375
241.732988,126,7057.019556152821,258.3984375
221.174974,125,7384.894519223109,430.6640625
199.970525,95,7808.965709250647,258.3984375
199.467592,100,8508.002163838917,430.6640625
209.426875,164,8174.340910679809,258.3984375
232.250702,120,8954.654112068445,258.3984375
216.1142,105,8326.584778675684,258.3984375
185.753542,122,8232.892313567807,258.3984375
169.38115,92,7401.356513949437,258.3984375
255.062775,125,8073.860508572425,258.3984375
300.92544,152,6694.836543109034,258.3984375
323.599336,93,8106.94899721075,430.6640625
234.9485,117,8923.333573780772,258.3984375
199.6832,125,8686.072991936006,430.6640625
269.0383,98,7530.399262209747,258.3984375
517.279925,124,8354.459717296535,258.3984375
224.682375,95,7087.34414462402,258.3984375
194.04075,103,8344.61714175038,258.3984375
224.630125,120,8201.936407319781,258.3984375
211.72565,172,7964.776744492457,258.3984375
195.6342,130,7963.082761938825,430.6640625
217.3681,164,7888.346666836922,602.9296875
172.849274,170,7023.043226385665,258.3984375
197.639052,122,8044.807814109448,258.3984375
252.55505,100,8895.783395133452,258.3984375
264.44075,132,8202.41616933088,258.3984375
252.416886,117,8475.96192674506,258.3984375
285.095508,93,6596.289937066914,258.3984375
281.8383,158,7438.543376736955,258.3984375
219.81663,125,8236.903014011645,430.6640625
257.327822,122,8115.582711324915,258.3984375
224.335736,128,8079.524325772607,258.3984375
270.75453,115,8050.941319347898,258.3984375
154.51163,100,7376.042485882871,258.3984375
235.437586,120,8416.954171711419,258.3984375
159.579298,128,7428.405573051966,258.3984375
193.407288,164,8343.705530495054,258.3984375
285.670192,121,7180.4027323077735,430.6640625
220.137075,95,8118.720454948666,258.3984375
268.51585,125,8020.259432062546,258.3984375
248.374,171,6538.30938230431,430.6640625
175.942688,117,5212.277705858497,430.6640625
216.328,109,6880.686399701027,258.3984375
321.627563,126,7126.781646702663,86.1328125
267.82425,122,7091.505348924029,258.3984375
193.407288,164,8343.705530495054,258.3984375
285.670192,121,7180.4027323077735,430.6640625
220.137075,95,8118.720454948666,258.3984375
268.51585,125,8020.259432062546,258.3984375
248.374,171,6538.30938230431,430.6640625
175.942688,117,5212.277705858497,430.6640625
216.328,109,6880.686399701027,258.3984375
321.627563,126,7126.781646702663,86.1328125
267.82425,122,7091.505348924029,258.3984375
267.824256,122,7091.578328865869,258.3984375
262.0897,120,7587.584560003155,258.3984375
188.594378,107,6071.633516604929,258.3984375
192.7346,134,7565.880777840995,258.3984375
301.356567,118,6874.766523838659,258.3984375
183.301333,153,5703.460354546835,430.6640625
319.084,141,6790.572115904879,258.3984375
241.7728,103,7392.3634309234585,258.3984375
233.220256,102,6690.721069343595,258.3984375
291.2978,139,5802.126365172049,258.3984375
276.058667,97,6382.313760247543,258.3984375
312.693689,108,7329.808125156959,86.1328125
229.049625,103,6456.248570613055,258.3984375
354.1484,126,6390.052424967231,258.3984375
288.530438,110,6742.700809069437,258.3984375
223.372938,125,6858.584918732633,258.3984375
312.729756,119,6351.395056009668,258.3984375
253.212878,117,5350.815616615166,258.3984375
357.64,98,6996.274382736206,258.3984375
392.837378,153,6354.1121471546985,258.3984375
283.8497,125,7684.232635814334,258.3984375
284.915256,116,7216.036937847085,258.3984375
241.427,98,6450.432136354569,258.3984375
305.354256,162,6825.115161968388,258.3984375
304.639878,177,6771.367108195432,258.3984375
146.949656,115,6422.155451217985,258.3984375
202.190956,102,6211.25887715909,258.3984375
166.191067,128,8277.549765764341,258.3984375
196.362378,118,7230.775083376343,258.3984375
189.495425,123,8159.477506108744,258.3984375
296.053689,110,5904.96839224512,86.1328125
143.114378,115,5861.187849086206,258.3984375
196.683313,102,7157.279018266968,258.3984375
286.953256,104,7338.378429379134,258.3984375
256.347567,135,6826.059171204952,258.3984375
168.177222,131,8358.441450124605,258.3984375
271.453378,99,6506.047313857418,258.3984375
229.895167,114,7028.713462265669,258.3984375
240.883067,105,7279.100689567572,258.3984375
157.034567,97,7505.461392324682,258.3984375
147.848,103,5815.089498619246,258.3984375
165.441438,103,5940.029843924345,258.3984375
293.715878,117,8161.591307893917,86.1328125
192.447756,97,6499.93706140459,258.3984375
173.095313,133,6562.594147396862,258.3984375
190.252978,170,7535.0098555748455,258.3984375
296.968,114,6498.281323992421,258.3984375
258.362878,139,8173.467491363422,258.3984375
243.307656,112,8354.805193325974,430.6640625
149.6635,165,7370.659598567532,258.3984375
194.098125,116,7847.414970391204,258.3984375
339.976,92,6223.120224618375,258.3984375
216.377689,103,4574.724117320359,258.3984375
217.764689,100,5241.817327033623,258.3984375
215.779378,127,6749.267926368388,258.3984375
212.279,93,7242.655731024857,258.3984375
204.2024,130,8730.072801491087,258.3984375
